Dia,Mes,Ano,Caudal_Diario
1,JUN,1978,27.9
2,JUN,1978,28.9
3,JUN,1978,22.2
4,JUN,1978,15.3
5,JUN,1978,18.2
6,JUN,1978,16.4
7,JUN,1978,14.1
8,JUN,1978,14.4
9,JUN,1978,12.8
10,JUN,1978,11.6
11,JUN,1978,10.3
12,JUN,1978,9.93
13,JUN,1978,8.98
14,JUN,1978,8.64
15,JUN,1978,7.77
16,JUN,1978,7.48
17,JUN,1978,7.06
18,JUN,1978,6.64
19,JUN,1978,6.51
20,JUN,1978,6.74
21,JUN,1978,6.54
22,JUN,1978,7.16
23,JUN,1978,6.25
24,JUN,1978,6.11
25,JUN,1978,6.11
26,JUN,1978,6.11
27,JUN,1978,5.97
28,JUN,1978,6.13
29,JUN,1978,5.84
30,JUN,1978,7.14
31,JUN,1978,
1,JUL,1978,7.71
2,JUL,1978,8.64
3,JUL,1978,9.1
4,JUL,1978,10.2
5,JUL,1978,11.9
6,JUL,1978,9.21
7,JUL,1978,14.1
8,JUL,1978,11.0
9,JUL,1978,9.6
10,JUL,1978,8.98
11,JUL,1978,8.67
12,JUL,1978,8.36
13,JUL,1978,8.94
14,JUL,1978,12.3
15,JUL,1978,12.0
16,JUL,1978,26.9
17,JUL,1978,23.7
18,JUL,1978,17.7
19,JUL,1978,18.3
20,JUL,1978,31.8
21,JUL,1978,19.7
22,JUL,1978,18.9
23,JUL,1978,13.3
24,JUL,1978,11.9
25,JUL,1978,10.5
26,JUL,1978,10.2
27,JUL,1978,9.59
28,JUL,1978,8.7
29,JUL,1978,7.86
30,JUL,1978,8.37
31,JUL,1978,8.42
1,AGO,1978,8.28
2,AGO,1978,8.14
3,AGO,1978,8.21
4,AGO,1978,8.29
5,AGO,1978,8.36
6,AGO,1978,8.0
7,AGO,1978,18.23
8,AGO,1978,14.9
9,AGO,1978,15.5
10,AGO,1978,11.9
11,AGO,1978,10.7
12,AGO,1978,9.74
13,AGO,1978,8.99
14,AGO,1978,8.76
15,AGO,1978,8.99
16,AGO,1978,12.1
17,AGO,1978,9.14
18,AGO,1978,8.54
19,AGO,1978,8.14
20,AGO,1978,8.03
21,AGO,1978,7.73
22,AGO,1978,7.6
23,AGO,1978,7.6
24,AGO,1978,12.7
25,AGO,1978,11.5
26,AGO,1978,8.96
27,AGO,1978,21.6
28,AGO,1978,12.2
29,AGO,1978,15.1
30,AGO,1978,13.4
31,AGO,1978,11.6
1,SET,1978,28.6
2,SET,1978,17.1
3,SET,1978,17.8
4,SET,1978,21.2
5,SET,1978,27.0
6,SET,1978,24.0
7,SET,1978,25.6
8,SET,1978,17.8
9,SET,1978,20.0
10,SET,1978,20.0
11,SET,1978,28.2
12,SET,1978,28.0
13,SET,1978,38.6
14,SET,1978,29.8
15,SET,1978,21.1
16,SET,1978,17.8
17,SET,1978,33.5
18,SET,1978,27.9
19,SET,1978,33.1
20,SET,1978,31.9
21,SET,1978,31.8
22,SET,1978,26.7
23,SET,1978,27.1
24,SET,1978,41.4
25,SET,1978,44.6
26,SET,1978,45.1
27,SET,1978,37.9
28,SET,1978,35.4
29,SET,1978,29.5
30,SET,1978,32.2
31,SET,1978,
1,OCT,1978,24.6
2,OCT,1978,26.9
3,OCT,1978,25.2
4,OCT,1978,16.2
5,OCT,1978,15.8
6,OCT,1978,14.23
7,OCT,1978,14.9
8,OCT,1978,13.9
9,OCT,1978,13.4
10,OCT,1978,12.2
11,OCT,1978,21.6
12,OCT,1978,23.2
13,OCT,1978,28.6
14,OCT,1978,34.0
15,OCT,1978,31.3
16,OCT,1978,38.6
17,OCT,1978,36.6
18,OCT,1978,28.8
19,OCT,1978,21.9
20,OCT,1978,18.9
21,OCT,1978,19.4
22,OCT,1978,25.2
23,OCT,1978,25.0
24,OCT,1978,24.7
25,OCT,1978,40.3
26,OCT,1978,30.2
27,OCT,1978,24.2
28,OCT,1978,20.6
29,OCT,1978,19.6
30,OCT,1978,17.8
31,OCT,1978,18.5
1,NOV,1978,17.3
2,NOV,1978,16.4
3,NOV,1978,15.3
4,NOV,1978,14.1
5,NOV,1978,13.7
6,NOV,1978,12.6
7,NOV,1978,13.6
8,NOV,1978,12.4
9,NOV,1978,11.4
10,NOV,1978,11.1
11,NOV,1978,11.2
12,NOV,1978,15.4
13,NOV,1978,12.6
14,NOV,1978,12.6
15,NOV,1978,10.9
16,NOV,1978,10.1
17,NOV,1978,9.22
18,NOV,1978,8.84
19,NOV,1978,9.37
20,NOV,1978,8.7
21,NOV,1978,8.43
22,NOV,1978,7.6
23,NOV,1978,7.6
24,NOV,1978,7.47
25,NOV,1978,7.34
26,NOV,1978,7.08
27,NOV,1978,6.83
28,NOV,1978,7.08
29,NOV,1978,7.08
30,NOV,1978,6.58
31,NOV,1978,
1,DIC,1978,6.24
2,DIC,1978,6.11
3,DIC,1978,5.66
4,DIC,1978,5.66
5,DIC,1978,6.18
6,DIC,1978,6.11
7,DIC,1978,5.77
8,DIC,1978,5.66
9,DIC,1978,9.55
10,DIC,1978,11.5
11,DIC,1978,8.36
12,DIC,1978,8.14
13,DIC,1978,9.02
14,DIC,1978,8.64
15,DIC,1978,7.51
16,DIC,1978,6.98
17,DIC,1978,7.7
18,DIC,1978,21.9
19,DIC,1978,10.2
20,DIC,1978,8.0
21,DIC,1978,7.4
22,DIC,1978,7.15
23,DIC,1978,6.93
24,DIC,1978,6.65
25,DIC,1978,6.27
26,DIC,1978,6.52
27,DIC,1978,6.17
28,DIC,1978,6.04
29,DIC,1978,5.98
30,DIC,1978,5.92
31,DIC,1978,5.86
1,ENE,1979,5.92
2,ENE,1979,5.73
3,ENE,1979,5.41
4,ENE,1979,6.8
5,ENE,1979,5.63
6,ENE,1979,6.02
7,ENE,1979,5.21
8,ENE,1979,5.18
9,ENE,1979,5.08
10,ENE,1979,4.92
11,ENE,1979,5.11
12,ENE,1979,4.15
13,ENE,1979,4.92
14,ENE,1979,4.34
15,ENE,1979,4.15
16,ENE,1979,3.93
17,ENE,1979,3.82
18,ENE,1979,3.82
19,ENE,1979,3.71
20,ENE,1979,3.72
21,ENE,1979,3.71
22,ENE,1979,3.69
23,ENE,1979,3.68
24,ENE,1979,3.66
25,ENE,1979,3.64
26,ENE,1979,3.61
27,ENE,1979,3.5
28,ENE,1979,3.42
29,ENE,1979,3.34
30,ENE,1979,3.26
31,ENE,1979,3.18
1,FEB,1979,3.1
2,FEB,1979,3.07
3,FEB,1979,3.1
4,FEB,1979,3.1
5,FEB,1979,3.1
6,FEB,1979,3.0
7,FEB,1979,3.0
8,FEB,1979,3.0
9,FEB,1979,2.9
10,FEB,1979,2.71
11,FEB,1979,2.69
12,FEB,1979,2.67
13,FEB,1979,2.65
14,FEB,1979,2.63
15,FEB,1979,2.61
16,FEB,1979,2.59
17,FEB,1979,2.57
18,FEB,1979,2.54
19,FEB,1979,2.52
20,FEB,1979,2.5
21,FEB,1979,2.48
22,FEB,1979,2.46
23,FEB,1979,2.44
24,FEB,1979,2.42
25,FEB,1979,2.4
26,FEB,1979,2.38
27,FEB,1979,2.36
28,FEB,1979,2.34
29,FEB,1979,
30,FEB,1979,
31,FEB,1979,
1,MAR,1979,2.32
2,MAR,1979,2.3
3,MAR,1979,2.28
4,MAR,1979,2.26
5,MAR,1979,2.24
6,MAR,1979,2.22
7,MAR,1979,2.2
8,MAR,1979,2.17
9,MAR,1979,2.15
10,MAR,1979,2.13
11,MAR,1979,2.11
12,MAR,1979,2.09
13,MAR,1979,2.07
14,MAR,1979,2.05
15,MAR,1979,2.03
16,MAR,1979,2.01
17,MAR,1979,1.99
18,MAR,1979,1.97
19,MAR,1979,1.95
20,MAR,1979,1.93
21,MAR,1979,1.91
22,MAR,1979,1.88
23,MAR,1979,1.86
24,MAR,1979,1.84
25,MAR,1979,1.85
26,MAR,1979,1.87
27,MAR,1979,1.88
28,MAR,1979,1.89
29,MAR,1979,1.91
30,MAR,1979,1.92
31,MAR,1979,1.93
1,ABR,1979,1.95
2,ABR,1979,1.96
3,ABR,1979,1.97
4,ABR,1979,1.99
5,ABR,1979,2.0
6,ABR,1979,2.01
7,ABR,1979,2.02
8,ABR,1979,2.04
9,ABR,1979,2.05
10,ABR,1979,2.06
11,ABR,1979,2.08
12,ABR,1979,2.09
13,ABR,1979,2.1
14,ABR,1979,2.12
15,ABR,1979,2.13
16,ABR,1979,2.14
17,ABR,1979,2.16
18,ABR,1979,2.17
19,ABR,1979,2.42
20,ABR,1979,2.28
21,ABR,1979,3.53
22,ABR,1979,2.65
23,ABR,1979,2.63
24,ABR,1979,3.23
25,ABR,1979,10.1
26,ABR,1979,9.35
27,ABR,1979,7.65
28,ABR,1979,17.2
29,ABR,1979,10.8
30,ABR,1979,11.1
31,ABR,1979,
1,MAY,1979,16.9
2,MAY,1979,19.8
3,MAY,1979,23.0
4,MAY,1979,23.1
5,MAY,1979,17.2
6,MAY,1979,13.0
7,MAY,1979,11.6
8,MAY,1979,22.6
9,MAY,1979,20.4
10,MAY,1979,15.3
11,MAY,1979,11.9
12,MAY,1979,11.6
13,MAY,1979,11.6
14,MAY,1979,20.0
15,MAY,1979,17.3
16,MAY,1979,11.3
17,MAY,1979,10.6
18,MAY,1979,10.6
19,MAY,1979,10.6
20,MAY,1979,10.3
21,MAY,1979,10.7
22,MAY,1979,11.8
23,MAY,1979,10.6
24,MAY,1979,10.7
25,MAY,1979,10.9
26,MAY,1979,10.3
27,MAY,1979,9.93
28,MAY,1979,9.93
29,MAY,1979,9.6
30,MAY,1979,10.3
31,MAY,1979,10.1
1,JUN,1979,9.49
2,JUN,1979,10.5
3,JUN,1979,11.2
4,JUN,1979,14.7
5,JUN,1979,18.4
6,JUN,1979,18.5
7,JUN,1979,28.3
8,JUN,1979,47.2
9,JUN,1979,36.7
10,JUN,1979,24.4
11,JUN,1979,19.3
12,JUN,1979,17.3
13,JUN,1979,15.5
14,JUN,1979,18.8
15,JUN,1979,14.0
16,JUN,1979,11.2
17,JUN,1979,11.2
18,JUN,1979,9.89
19,JUN,1979,9.29
20,JUN,1979,8.7
21,JUN,1979,8.97
22,JUN,1979,8.89
23,JUN,1979,10.3
24,JUN,1979,8.7
25,JUN,1979,8.42
26,JUN,1979,8.14
27,JUN,1979,7.86
28,JUN,1979,7.31
29,JUN,1979,7.1
30,JUN,1979,12.6
31,JUN,1979,
1,JUL,1979,12.5
2,JUL,1979,7.96
3,JUL,1979,7.07
4,JUL,1979,7.91
5,JUL,1979,8.46
6,JUL,1979,8.72
7,JUL,1979,12.4
8,JUL,1979,10.9
9,JUL,1979,9.59
10,JUL,1979,11.2
11,JUL,1979,10.7
12,JUL,1979,10.2
13,JUL,1979,8.7
14,JUL,1979,8.42
15,JUL,1979,7.86
16,JUL,1979,7.6
17,JUL,1979,7.34
18,JUL,1979,7.91
19,JUL,1979,7.08
20,JUL,1979,9.38
21,JUL,1979,8.14
22,JUL,1979,9.79
23,JUL,1979,9.35
24,JUL,1979,7.6
25,JUL,1979,7.57
26,JUL,1979,9.11
27,JUL,1979,7.6
28,JUL,1979,7.08
29,JUL,1979,6.83
30,JUL,1979,6.58
31,JUL,1979,6.58
1,AGO,1979,7.36
2,AGO,1979,6.83
3,AGO,1979,8.63
4,AGO,1979,7.6
5,AGO,1979,6.58
6,AGO,1979,6.46
7,AGO,1979,6.11
8,AGO,1979,6.58
9,AGO,1979,7.09
10,AGO,1979,7.08
11,AGO,1979,6.34
12,AGO,1979,6.11
13,AGO,1979,5.88
14,AGO,1979,5.56
15,AGO,1979,5.58
16,AGO,1979,5.44
17,AGO,1979,14.2
18,AGO,1979,11.9
19,AGO,1979,9.29
20,AGO,1979,9.42
21,AGO,1979,10.5
22,AGO,1979,16.0
23,AGO,1979,20.4
24,AGO,1979,26.4
25,AGO,1979,27.7
26,AGO,1979,28.6
27,AGO,1979,21.0
28,AGO,1979,22.2
29,AGO,1979,30.8
30,AGO,1979,38.5
31,AGO,1979,41.2
1,SET,1979,83.5
2,SET,1979,73.9
3,SET,1979,55.2
4,SET,1979,44.5
5,SET,1979,31.8
6,SET,1979,34.3
7,SET,1979,34.7
8,SET,1979,27.1
9,SET,1979,31.5
10,SET,1979,26.3
11,SET,1979,22.9
12,SET,1979,23.7
13,SET,1979,24.4
14,SET,1979,23.8
15,SET,1979,25.3
16,SET,1979,24.2
17,SET,1979,21.4
18,SET,1979,38.0
19,SET,1979,37.6
20,SET,1979,65.0
21,SET,1979,33.7
22,SET,1979,35.8
23,SET,1979,36.6
24,SET,1979,26.7
25,SET,1979,90.0
26,SET,1979,42.8
27,SET,1979,38.8
28,SET,1979,52.2
29,SET,1979,50.0
30,SET,1979,54.9
31,SET,1979,
1,OCT,1979,75.5
2,OCT,1979,58.6
3,OCT,1979,46.8
4,OCT,1979,47.0
5,OCT,1979,40.9
6,OCT,1979,13.7
7,OCT,1979,12.7
8,OCT,1979,22.4
9,OCT,1979,18.2
10,OCT,1979,16.2
11,OCT,1979,14.1
12,OCT,1979,12.6
13,OCT,1979,11.5
14,OCT,1979,13.0
15,OCT,1979,24.8
16,OCT,1979,27.0
17,OCT,1979,18.0
18,OCT,1979,27.1
19,OCT,1979,27.2
20,OCT,1979,49.4
21,OCT,1979,38.0
22,OCT,1979,33.1
23,OCT,1979,27.3
24,OCT,1979,30.8
25,OCT,1979,23.6
26,OCT,1979,20.6
27,OCT,1979,17.3
28,OCT,1979,26.5
29,OCT,1979,22.8
30,OCT,1979,18.4
31,OCT,1979,16.1
1,NOV,1979,27.5
2,NOV,1979,20.5
3,NOV,1979,16.1
4,NOV,1979,14.1
5,NOV,1979,12.9
6,NOV,1979,12.6
7,NOV,1979,12.2
8,NOV,1979,18.3
9,NOV,1979,23.1
10,NOV,1979,25.0
11,NOV,1979,20.1
12,NOV,1979,14.8
13,NOV,1979,19.1
14,NOV,1979,43.0
15,NOV,1979,19.2
16,NOV,1979,16.5
17,NOV,1979,15.2
18,NOV,1979,14.1
19,NOV,1979,12.6
20,NOV,1979,11.9
21,NOV,1979,11.5
22,NOV,1979,16.4
23,NOV,1979,15.7
24,NOV,1979,12.6
25,NOV,1979,12.0
26,NOV,1979,10.9
27,NOV,1979,10.2
28,NOV,1979,9.89
29,NOV,1979,9.89
30,NOV,1979,9.89
31,NOV,1979,
1,DIC,1979,9.59
2,DIC,1979,9.29
3,DIC,1979,8.99
4,DIC,1979,8.7
5,DIC,1979,8.42
6,DIC,1979,8.38
7,DIC,1979,8.14
8,DIC,1979,7.86
9,DIC,1979,9.14
10,DIC,1979,8.9
11,DIC,1979,8.14
12,DIC,1979,7.86
13,DIC,1979,7.34
14,DIC,1979,7.08
15,DIC,1979,6.83
16,DIC,1979,6.58
17,DIC,1979,6.58
18,DIC,1979,6.46
19,DIC,1979,6.34
20,DIC,1979,6.11
21,DIC,1979,6.11
22,DIC,1979,6.11
23,DIC,1979,6.82
24,DIC,1979,5.88
25,DIC,1979,5.66
26,DIC,1979,5.44
27,DIC,1979,5.22
28,DIC,1979,5.22
29,DIC,1979,5.12
30,DIC,1979,6.23
31,DIC,1979,7.08
1,ENE,1980,7.08
2,ENE,1980,7.08
3,ENE,1980,7.34
4,ENE,1980,7.08
5,ENE,1980,6.58
6,ENE,1980,6.11
7,ENE,1980,5.88
8,ENE,1980,5.66
9,ENE,1980,5.44
10,ENE,1980,5.22
11,ENE,1980,5.02
12,ENE,1980,4.81
13,ENE,1980,4.81
14,ENE,1980,4.71
15,ENE,1980,4.98
16,ENE,1980,4.81
17,ENE,1980,4.67
18,ENE,1980,4.62
19,ENE,1980,4.81
20,ENE,1980,4.62
21,ENE,1980,4.42
22,ENE,1980,4.23
23,ENE,1980,4.05
24,ENE,1980,4.05
25,ENE,1980,4.05
26,ENE,1980,3.87
27,ENE,1980,3.87
28,ENE,1980,3.81
29,ENE,1980,3.75
30,ENE,1980,3.69
31,ENE,1980,3.63
1,FEB,1980,3.57
2,FEB,1980,3.53
3,FEB,1980,3.53
4,FEB,1980,4.18
5,FEB,1980,4.62
6,FEB,1980,4.05
7,FEB,1980,4.38
8,FEB,1980,4.62
9,FEB,1980,4.62
10,FEB,1980,4.23
11,FEB,1980,4.05
12,FEB,1980,3.87
13,FEB,1980,3.79
14,FEB,1980,3.79
15,FEB,1980,3.79
16,FEB,1980,3.7
17,FEB,1980,3.53
18,FEB,1980,3.53
19,FEB,1980,3.37
20,FEB,1980,3.46
21,FEB,1980,3.44
22,FEB,1980,3.43
23,FEB,1980,3.41
24,FEB,1980,3.4
25,FEB,1980,3.38
26,FEB,1980,3.36
27,FEB,1980,3.35
28,FEB,1980,3.33
29,FEB,1980,3.31
30,FEB,1980,
31,FEB,1980,
1,MAR,1980,3.3
2,MAR,1980,3.28
3,MAR,1980,3.26
4,MAR,1980,3.25
5,MAR,1980,3.23
6,MAR,1980,3.21
7,MAR,1980,3.18
8,MAR,1980,3.15
9,MAR,1980,3.13
10,MAR,1980,3.1
11,MAR,1980,3.07
12,MAR,1980,3.05
13,MAR,1980,3.02
14,MAR,1980,2.99
15,MAR,1980,2.97
16,MAR,1980,2.94
17,MAR,1980,2.91
18,MAR,1980,2.89
19,MAR,1980,2.86
20,MAR,1980,2.83
21,MAR,1980,2.81
22,MAR,1980,2.78
23,MAR,1980,2.75
24,MAR,1980,2.73
25,MAR,1980,2.7
26,MAR,1980,2.67
27,MAR,1980,2.65
28,MAR,1980,2.62
29,MAR,1980,3.97
30,MAR,1980,3.02
31,MAR,1980,2.83
1,ABR,1980,2.77
2,ABR,1980,2.71
3,ABR,1980,2.65
4,ABR,1980,2.59
5,ABR,1980,2.54
6,ABR,1980,2.48
7,ABR,1980,2.42
8,ABR,1980,2.36
9,ABR,1980,2.3
10,ABR,1980,2.35
11,ABR,1980,2.44
12,ABR,1980,2.42
13,ABR,1980,2.41
14,ABR,1980,2.4
15,ABR,1980,2.39
16,ABR,1980,2.38
17,ABR,1980,2.37
18,ABR,1980,2.36
19,ABR,1980,2.36
20,ABR,1980,2.35
21,ABR,1980,2.42
22,ABR,1980,2.48
23,ABR,1980,2.5
24,ABR,1980,2.52
25,ABR,1980,2.48
26,ABR,1980,2.35
27,ABR,1980,2.32
28,ABR,1980,2.28
29,ABR,1980,2.25
30,ABR,1980,2.22
31,ABR,1980,
1,MAY,1980,1.86
2,MAY,1980,1.84
3,MAY,1980,1.81
4,MAY,1980,1.79
5,MAY,1980,1.77
6,MAY,1980,1.74
7,MAY,1980,1.72
8,MAY,1980,4.46
9,MAY,1980,4.13
10,MAY,1980,3.68
11,MAY,1980,3.24
12,MAY,1980,2.79
13,MAY,1980,2.34
14,MAY,1980,2.71
15,MAY,1980,3.5
16,MAY,1980,4.29
17,MAY,1980,3.5
18,MAY,1980,3.3
19,MAY,1980,3.1
20,MAY,1980,3.1
21,MAY,1980,3.54
22,MAY,1980,6.31
23,MAY,1980,5.78
24,MAY,1980,6.47
25,MAY,1980,8.24
26,MAY,1980,15.8
27,MAY,1980,12.6
28,MAY,1980,13.4
29,MAY,1980,10.5
30,MAY,1980,12.3
31,MAY,1980,11.6
1,JUN,1980,9.19
2,JUN,1980,9.42
3,JUN,1980,9.85
4,JUN,1980,11.3
5,JUN,1980,12.4
6,JUN,1980,10.3
7,JUN,1980,8.98
8,JUN,1980,9.52
9,JUN,1980,12.3
10,JUN,1980,14.4
11,JUN,1980,15.9
12,JUN,1980,29.0
13,JUN,1980,25.1
14,JUN,1980,20.7
15,JUN,1980,15.7
16,JUN,1980,13.0
17,JUN,1980,10.9
18,JUN,1980,10.4
19,JUN,1980,10.2
20,JUN,1980,11.7
21,JUN,1980,13.0
22,JUN,1980,15.0
23,JUN,1980,13.1
24,JUN,1980,11.4
25,JUN,1980,10.6
26,JUN,1980,9.93
27,JUN,1980,9.6
28,JUN,1980,9.29
29,JUN,1980,8.98
30,JUN,1980,8.67
31,JUN,1980,
1,JUL,1980,8.07
2,JUL,1980,7.63
3,JUL,1980,7.06
4,JUL,1980,6.51
5,JUL,1980,6.49
6,JUL,1980,6.48
7,JUL,1980,6.46
8,JUL,1980,6.45
9,JUL,1980,6.42
10,JUL,1980,6.42
11,JUL,1980,6.4
12,JUL,1980,6.39
13,JUL,1980,6.37
14,JUL,1980,6.91
15,JUL,1980,6.64
16,JUL,1980,6.11
17,JUL,1980,6.11
18,JUL,1980,5.97
19,JUL,1980,6.17
20,JUL,1980,6.37
21,JUL,1980,8.58
22,JUL,1980,17.5
23,JUL,1980,14.0
24,JUL,1980,16.0
25,JUL,1980,17.1
26,JUL,1980,16.7
27,JUL,1980,20.6
28,JUL,1980,23.5
29,JUL,1980,22.3
30,JUL,1980,21.2
31,JUL,1980,20.1
1,AGO,1980,22.7
2,AGO,1980,24.2
3,AGO,1980,20.0
4,AGO,1980,18.6
5,AGO,1980,22.6
6,AGO,1980,19.7
7,AGO,1980,19.3
8,AGO,1980,21.8
9,AGO,1980,21.6
10,AGO,1980,22.6
11,AGO,1980,23.6
12,AGO,1980,18.5
13,AGO,1980,17.3
14,AGO,1980,16.4
15,AGO,1980,16.3
16,AGO,1980,17.8
17,AGO,1980,17.2
18,AGO,1980,16.0
19,AGO,1980,18.5
20,AGO,1980,18.3
21,AGO,1980,19.1
22,AGO,1980,17.5
23,AGO,1980,16.4
24,AGO,1980,15.9
25,AGO,1980,15.3
26,AGO,1980,15.1
27,AGO,1980,14.5
28,AGO,1980,16.8
29,AGO,1980,17.3
30,AGO,1980,16.8
31,AGO,1980,17.3
1,SET,1980,17.1
2,SET,1980,18.7
3,SET,1980,21.0
4,SET,1980,18.8
5,SET,1980,17.7
6,SET,1980,17.3
7,SET,1980,16.6
8,SET,1980,16.8
9,SET,1980,20.2
10,SET,1980,21.5
11,SET,1980,20.8
12,SET,1980,21.3
13,SET,1980,26.6
14,SET,1980,23.3
15,SET,1980,22.0
16,SET,1980,23.5
17,SET,1980,21.5
18,SET,1980,19.7
19,SET,1980,18.9
20,SET,1980,17.9
21,SET,1980,18.5
22,SET,1980,25.2
23,SET,1980,23.2
24,SET,1980,21.1
25,SET,1980,28.4
26,SET,1980,24.8
27,SET,1980,28.4
28,SET,1980,26.9
29,SET,1980,38.0
30,SET,1980,44.5
31,SET,1980,
1,OCT,1980,46.0
2,OCT,1980,39.5
3,OCT,1980,37.7
4,OCT,1980,38.0
5,OCT,1980,35.9
6,OCT,1980,40.4
7,OCT,1980,60.0
8,OCT,1980,56.1
9,OCT,1980,62.9
10,OCT,1980,50.7
11,OCT,1980,44.6
12,OCT,1980,41.4
13,OCT,1980,37.8
14,OCT,1980,35.2
15,OCT,1980,32.9
16,OCT,1980,31.9
17,OCT,1980,30.8
18,OCT,1980,30.0
19,OCT,1980,29.4
20,OCT,1980,29.3
21,OCT,1980,28.1
22,OCT,1980,31.3
23,OCT,1980,31.6
24,OCT,1980,30.8
25,OCT,1980,24.2
26,OCT,1980,20.1
27,OCT,1980,17.3
28,OCT,1980,15.2
29,OCT,1980,14.1
30,OCT,1980,13.7
31,OCT,1980,18.0
1,NOV,1980,13.7
2,NOV,1980,13.3
3,NOV,1980,13.4
4,NOV,1980,19.6
5,NOV,1980,28.4
6,NOV,1980,29.1
7,NOV,1980,37.8
8,NOV,1980,41.6
9,NOV,1980,31.2
10,NOV,1980,24.8
11,NOV,1980,33.8
12,NOV,1980,32.3
13,NOV,1980,25.0
14,NOV,1980,30.6
15,NOV,1980,47.3
16,NOV,1980,46.9
17,NOV,1980,35.0
18,NOV,1980,26.7
19,NOV,1980,22.0
20,NOV,1980,19.6
21,NOV,1980,18.2
22,NOV,1980,16.5
23,NOV,1980,16.9
24,NOV,1980,15.6
25,NOV,1980,14.2
26,NOV,1980,13.7
27,NOV,1980,13.3
28,NOV,1980,12.9
29,NOV,1980,12.6
30,NOV,1980,12.2
31,NOV,1980,
1,DIC,1980,11.9
2,DIC,1980,11.5
3,DIC,1980,11.2
4,DIC,1980,10.8
5,DIC,1980,10.4
6,DIC,1980,10.1
7,DIC,1980,9.7
8,DIC,1980,9.35
9,DIC,1980,9.0
10,DIC,1980,8.64
11,DIC,1980,8.28
12,DIC,1980,8.42
13,DIC,1980,12.5
14,DIC,1980,32.0
15,DIC,1980,21.8
16,DIC,1980,16.9
17,DIC,1980,14.4
18,DIC,1980,14.7
19,DIC,1980,14.4
20,DIC,1980,14.6
21,DIC,1980,15.3
22,DIC,1980,13.5
23,DIC,1980,11.9
24,DIC,1980,10.5
25,DIC,1980,9.89
26,DIC,1980,9.61
27,DIC,1980,10.5
28,DIC,1980,9.59
29,DIC,1980,9.14
30,DIC,1980,8.7
31,DIC,1980,8.14
1,ENE,1981,8.14
2,ENE,1981,9.61
3,ENE,1981,9.44
4,ENE,1981,9.29
5,ENE,1981,11.0
6,ENE,1981,10.9
7,ENE,1981,9.89
8,ENE,1981,9.59
9,ENE,1981,9.29
10,ENE,1981,8.7
11,ENE,1981,8.42
12,ENE,1981,9.59
13,ENE,1981,8.7
14,ENE,1981,8.53
15,ENE,1981,8.0
16,ENE,1981,7.86
17,ENE,1981,8.93
18,ENE,1981,10.4
19,ENE,1981,9.59
20,ENE,1981,8.7
21,ENE,1981,8.14
22,ENE,1981,7.34
23,ENE,1981,6.8
24,ENE,1981,6.5
25,ENE,1981,6.3
26,ENE,1981,6.0
27,ENE,1981,5.85
28,ENE,1981,5.6
29,ENE,1981,5.41
30,ENE,1981,5.3
31,ENE,1981,5.19
1,FEB,1981,5.01
2,FEB,1981,4.99
3,FEB,1981,4.9
4,FEB,1981,4.3
5,FEB,1981,4.75
6,FEB,1981,4.68
7,FEB,1981,4.6
8,FEB,1981,4.5
9,FEB,1981,4.39
10,FEB,1981,4.32
11,FEB,1981,4.25
12,FEB,1981,4.2
13,FEB,1981,4.18
14,FEB,1981,4.16
15,FEB,1981,4.13
16,FEB,1981,4.1
17,FEB,1981,4.01
18,FEB,1981,4.0
19,FEB,1981,3.99
20,FEB,1981,3.9
21,FEB,1981,3.389
22,FEB,1981,3.85
23,FEB,1981,3.8
24,FEB,1981,3.79
25,FEB,1981,3.75
26,FEB,1981,3.7
27,FEB,1981,3.69
28,FEB,1981,3.68
29,FEB,1981,
30,FEB,1981,
31,FEB,1981,
1,MAR,1981,3.67
2,MAR,1981,3.65
3,MAR,1981,3.62
4,MAR,1981,3.6
5,MAR,1981,4.62
6,MAR,1981,4.0
7,MAR,1981,3.8
8,MAR,1981,3.7
9,MAR,1981,3.6
10,MAR,1981,3.5
11,MAR,1981,3.4
12,MAR,1981,3.35
13,MAR,1981,3.3
14,MAR,1981,3.27
15,MAR,1981,3.2
16,MAR,1981,3.19
17,MAR,1981,3.18
18,MAR,1981,3.16
19,MAR,1981,3.14
20,MAR,1981,3.13
21,MAR,1981,3.11
22,MAR,1981,3.09
23,MAR,1981,3.07
24,MAR,1981,3.05
25,MAR,1981,3.02
26,MAR,1981,2.99
27,MAR,1981,2.96
28,MAR,1981,2.94
29,MAR,1981,2.91
30,MAR,1981,2.88
31,MAR,1981,2.85
1,ABR,1981,2.83
2,ABR,1981,2.3
3,ABR,1981,2.77
4,ABR,1981,2.74
5,ABR,1981,2.72
6,ABR,1981,2.69
7,ABR,1981,2.66
8,ABR,1981,2.63
9,ABR,1981,2.61
10,ABR,1981,2.58
11,ABR,1981,2.55
12,ABR,1981,2.52
13,ABR,1981,2.5
14,ABR,1981,2.47
15,ABR,1981,2.44
16,ABR,1981,2.41
17,ABR,1981,2.39
18,ABR,1981,2.36
19,ABR,1981,2.33
20,ABR,1981,2.3
21,ABR,1981,2.28
22,ABR,1981,2.25
23,ABR,1981,2.22
24,ABR,1981,2.19
25,ABR,1981,2.17
26,ABR,1981,2.14
27,ABR,1981,2.11
28,ABR,1981,2.08
29,ABR,1981,2.06
30,ABR,1981,2.03
31,ABR,1981,
1,MAY,1981,3.34
2,MAY,1981,9.85
